line,bus_from,bus_to,angle_max_deg,angle_min_deg,b_pu,g_pu,r_pu,rating_MVA,transformer,x_pu
10027,8414,7607,60.00014031,-60.00014031,0.001119075,0,9.20346E-05,366,FALSE,0.000633956
10028,7607,7609,60.00014031,-60.00014031,0.013366986,0,0.001075975,366,FALSE,0.007259786
10029,7610,8725,60.00014031,-60.00014031,9.03559E-05,0,0.01034429,24,FALSE,0.007837149
10030,2862,4238,60.00014031,-60.00014031,0.010183856,0,0.003774344,836,FALSE,0.057272477
10031,4238,3309,60.00014031,-60.00014031,0.00458061,0,0.001806527,836,FALSE,0.029071633
10032,7928,8762,60.00014031,-60.00014031,1.79022243,0,0.000987665,7143.097546,FALSE,0.025737821
10032,7928,8762,60.00014031,-60.00014031,1.79022243,0,0.000987665,7143.097546,FALSE,0.025737821
10032,7928,8762,60.00014031,-60.00014031,1.79022243,0,0.000987665,6868.363025,FALSE,0.025737821
10033,2805,7927,60.00014031,-60.00014031,0.030594703,0,0.001735992,1044,FALSE,0.015887825
10034,2572,2573,60.00014031,-60.00014031,0.00098825,0,0.105418797,24,FALSE,0.074675974
10035,2633,349,60.00014031,-60.00014031,0.001689296,0,0.000135982,2196,FALSE,0.000917488
10036,349,8583,60.00014031,-60.00014031,0.00476384,0,0.000399024,1830,FALSE,0.002798019
10037,7636,2806,60.00014031,-60.00014031,0.080992189,0,0.004761429,1044,FALSE,0.045421279
10038,4091,8395,60.00014031,-60.00014031,0.001609559,0,0.002476617,185,FALSE,0.012085405
10039,3393,2945,60.00014031,-60.00014031,0.000773518,0,0.00235748,118,FALSE,0.005681069
10040,3013,3015,60.00014031,-60.00014031,0.007072597,0,0.025052125,118,FALSE,0.069865901
10041,8335,3291,60.00014031,-60.00014031,0.008042989,0,0.000504255,417,FALSE,0.004412063
10042,1242,8336,60.00014031,-60.00014031,0.005965371,0,0.012262771,159,FALSE,0.049097649
10043,8336,3078,60.00014031,-60.00014031,0.003394975,0,0.011170797,306.8,FALSE,0.029002452
10044,3042,8336,60.00014031,-60.00014031,0.003171263,0,0.003954494,219,FALSE,0.025858521
10045,3099,3109,60.00014031,-60.00014031,0.007825287,0,0.000655535,366,FALSE,0.004596482
10046,3099,4529,60.00014031,-60.00014031,0.008094027,0,0.000651545,366,FALSE,0.00439604
10047,2890,3154,60.00014031,-60.00014031,0.001539732,0,0.000400413,523,FALSE,0.004171028
10048,2889,7957,60.00014031,-60.00014031,0.004124612,0,0.006467209,191,FALSE,0.034763585
10049,3206,3205,60.00014031,-60.00014031,6.20939E-05,0,5.03E-06,366,FALSE,3.41067E-05
10050,3791,3230,60.00014031,-60.00014031,0.00722731,0,0.015733852,159,FALSE,0.066596144
10051,3245,1727,60.00014031,-60.00014031,0.027747637,0,0.000566786,871,FALSE,0.007371766
10052,3358,3359,60.00014031,-60.00014031,0.044453539,0,0.0019394,528,FALSE,0.023862749
10053,3356,4,60.00014031,-60.00014031,0.002818835,0,0.000224274,366,FALSE,0.001495661
10054,3370,8706,60.00014031,-60.00014031,0.009040911,0,0.004682259,381,FALSE,0.032967242
10055,3402,3400,60.00014031,-60.00014031,0.005181095,0,0.000107588,1742,FALSE,0.00142258
10056,3401,3402,60.00014031,-60.00014031,0.007959394,0,0.000640708,366,FALSE,0.004322918
10057,4500,3346,60.00014031,-60.00014031,0.003284364,0,0.00012327,1270,FALSE,0.00100243
10058,2839,3402,60.00014031,-60.00014031,0.020882073,0,0.000418493,1742,FALSE,0.005344829
10059,7580,7581,60.00014031,-60.00014031,0.006987507,0,0.000119624,1023,FALSE,0.002081222
10060,3411,4355,60.00014031,-60.00014031,0.04045586,0,0.003128247,512.4,FALSE,0.020307537
10061,3421,4353,60.00014031,-60.00014031,0.040422989,0,0.003125707,366,FALSE,0.020291044
10062,3435,7679,60.00014031,-60.00014031,0.031310585,0,0.000739799,834,FALSE,0.009669093
10063,3397,7679,60.00014031,-60.00014031,0.023463424,0,0.001965326,366,FALSE,0.013781165
10064,7895,7759,60.00014031,-60.00014031,0.004472332,0,0.015843581,118,FALSE,0.044182453
10065,7759,4305,60.00014031,-60.00014031,0.006835392,0,0.022491067,118,FALSE,0.058393034
10066,7759,2843,60.00014031,-60.00014031,0.026469329,0,0.051474108,159,FALSE,0.195835423
10067,8422,3479,60.00014031,-60.00014031,0.003376786,0,0.004657607,410,FALSE,0.028904563
10068,8422,2254,60.00014031,-60.00014031,0.002608303,0,0.006961673,142,FALSE,0.025208098
10069,4534,8419,60.00014031,-60.00014031,0.00154218,0,8.40735E-05,870,FALSE,0.000739338
10070,8419,1642,60.00014031,-60.00014031,0.006504124,0,0.000139154,871,FALSE,0.001894384
10071,4051,8419,60.00014031,-60.00014031,0.007782224,0,0.000299435,1270,FALSE,0.002494921
10072,3555,222,60.00014031,-60.00014031,0.000687032,0,0.026848803,41,FALSE,0.05074333
10073,8480,4814,60.00014031,-60.00014031,0.000663296,0,2.46795E-05,1158,FALSE,0.000345953
10074,3440,3441,60.00014031,-60.00014031,0.007914157,0,0.023486252,128,FALSE,0.068031869
10075,3442,3446,60.00014031,-60.00014031,0.001602851,0,0.001743791,219,FALSE,0.009999715
10076,3434,3437,60.00014031,-60.00014031,0.024507071,0,0.000564639,834,FALSE,0.007199083
10077,2033,2415,60.00014031,-60.00014031,8.48674E-05,0,0.001503615,80,FALSE,0.005640486
10078,5715,1866,60.00014031,-60.00014031,0.001474993,0,0.014976036,80,FALSE,0.033024403
10079,1866,2455,60.00014031,-60.00014031,0.000107796,0,0.000617466,141,FALSE,0.004995859
10080,7884,8831,60.00014031,-60.00014031,0.00084435,0,5.29396E-05,500.4,FALSE,0.000463193
10081,8191,8832,60.00014031,-60.00014031,5.14887511,0,0.002477915,1035.16194,FALSE,0.068308808
10082,2642,2634,60.00014031,-60.00014031,0.009455502,0,0.000731383,366,FALSE,0.004747264
10083,7773,8730,60.00014031,-60.00014031,0.00045268,0,3.68634E-05,2196,FALSE,0.000251414
10084,1830,7928,60.00014031,-60.00014031,1.38248318,0,0.001430089,1893,FALSE,0.021339101
10084,1830,7928,60.00014031,-60.00014031,1.38248318,0,0.001430089,1893,FALSE,0.021339101
10085,1830,7928,60.00014031,-60.00014031,1.54558845,0,0.001039428,2354,FALSE,0.019394085
10085,1830,7928,60.00014031,-60.00014031,1.54558845,0,0.001039428,2354,FALSE,0.019394085
10086,1830,8269,60.00014031,-60.00014031,1.46663173,0,0.000749502,2811,FALSE,0.017912952
10087,2836,1830,60.00014031,-60.00014031,0.009216708,0,1.02998E-05,1725,FALSE,0.000122869
10087,2836,1830,60.00014031,-60.00014031,0.009216708,0,1.02998E-05,1725,FALSE,0.000122869
10088,2836,1830,60.00014031,-60.00014031,0.009260546,0,1.12289E-05,1725,FALSE,0.000145114
10088,2836,1830,60.00014031,-60.00014031,0.009260546,0,1.12289E-05,1725,FALSE,0.000145114
10089,2852,7851,60.00014031,-60.00014031,0.005816381,0,0.019495042,118,FALSE,0.051524643
10090,8266,7631,60.00014031,-60.00014031,0.008787836,0,0.000736124,732,FALSE,0.005161687
10091,8488,7631,60.00014031,-60.00014031,0.008094719,0,0.000507498,417,FALSE,0.004440438
10092,2939,8741,60.00014031,-60.00014031,0.033858598,0,0.002552197,366,FALSE,0.016166144
10093,331,3024,60.00014031,-60.00014031,8.03674E-05,0,0.000255907,118,FALSE,0.000643279
10094,8336,3086,60.00014031,-60.00014031,0.002465911,0,0.007455063,128,FALSE,0.021979816
10095,3489,8336,60.00014031,-60.00014031,0.002365979,0,0.008381582,236,FALSE,0.023373534
10096,8646,8778,60.00014031,-60.00014031,0.024113842,0,0.00048323,871,FALSE,0.006171781
10097,8321,8779,60.00014031,-60.00014031,0.001063398,0,0.003767462,118,FALSE,0.010505824
10098,3116,8704,60.00014031,-60.00014031,0.007780309,0,0.000441802,870,FALSE,0.004042136
10099,4309,4308,60.00014031,-60.00014031,0.009878747,0,0.000416021,1056,FALSE,0.004944343
10100,2454,2455,60.00014031,-60.00014031,0.000358978,0,0.002064466,110,FALSE,0.006991429
10100,2454,2455,60.00014031,-60.00014031,0.000358978,0,0.002064466,110,FALSE,0.006991429
10101,2454,2453,60.00014031,-60.00014031,0.000324296,0,0.001865012,110,FALSE,0.006315967
10101,2454,2453,60.00014031,-60.00014031,0.000324296,0,0.001865012,110,FALSE,0.006315967
10102,7611,2619,60.00014031,-60.00014031,0.04756258,0,0.121027385,142,FALSE,0.42332696
10102,7611,2619,60.00014031,-60.00014031,0.04756258,0,0.121027385,142,FALSE,0.42332696
10103,2603,2493,60.00014031,-60.00014031,0.004550716,0,0.006277368,205,FALSE,0.038955191
10104,8487,2611,60.00014031,-60.00014031,0.004267688,0,0.011390118,426,FALSE,0.041244239
10104,8487,2611,60.00014031,-60.00014031,0.004267688,0,0.011390118,426,FALSE,0.041244239
10104,8487,2611,60.00014031,-60.00014031,0.004267688,0,0.011390118,426,FALSE,0.041244239
10105,2550,8667,60.00014031,-60.00014031,0.000464386,0,0.01257735,172.8,FALSE,0.03607341
10105,2550,8667,60.00014031,-60.00014031,0.000464386,0,0.01257735,172.8,FALSE,0.03607341
10106,1962,2709,60.00014031,-60.00014031,0.000286417,0,0.023307483,30,FALSE,0.025635327
10107,4305,2847,60.00014031,-60.00014031,0.005919588,0,0.003425253,381,FALSE,0.0268575
10108,8321,3148,60.00014031,-60.00014031,0.000135329,0,0.000416003,128,FALSE,0.001245747
10109,3148,2886,60.00014031,-60.00014031,0.004274767,0,0.006294306,191,FALSE,0.03184052
10110,2966,7848,60.00014031,-60.00014031,0.019488481,0,0.001577767,366,FALSE,0.010704003
10111,7081,7096,60.00014031,-60.00014031,0.00195292,0,7.00666E-05,635,FALSE,0.000544899
10112,7668,7076,60.00014031,-60.00014031,0.001610599,0,0.005246785,118,FALSE,0.01348738
10113,7667,7071,60.00014031,-60.00014031,0.000383443,0,0.015761962,41,FALSE,0.031207255
10114,8537,8015,60.00014031,-60.00014031,0.0036143,0,0.005379609,191,FALSE,0.027498693
10115,1747,8408,60.00014031,-60.00014031,0.002972091,0,0.287817723,48,FALSE,0.186565444
10116,7548,3033,60.00014031,-60.00014031,0.002736348,0,0.006552972,142,FALSE,0.021372998
10117,3205,2116,60.00014031,-60.00014031,0.000233964,0,8.24E-06,635,FALSE,6.29529E-05
10118,3392,8394,60.00014031,-60.00014031,0.000733102,0,5.52725E-05,366,FALSE,0.000350075
10119,3444,3440,60.00014031,-60.00014031,0.002307499,0,0.000909018,437,FALSE,0.007443277
10120,3459,106,60.00014031,-60.00014031,0.006192198,0,0.02075434,118,FALSE,0.054853338
10121,3078,3466,60.00014031,-60.00014031,0.009045648,0,0.004939004,381,FALSE,0.036597172
10122,1538,2932,60.00014031,-60.00014031,0.000181881,0,0.007107913,41,FALSE,0.013433623
10123,4269,8446,60.00014031,-60.00014031,0.00422401,0,0.006070495,191,FALSE,0.02998973
10124,1746,1745,60.00014031,-60.00014031,0.001963227,0,0.235325771,24,FALSE,0.186262148
10125,7968,1340,60.00014031,-60.00014031,0.001438068,0,0.035788065,64,FALSE,0.094607424
10126,3710,3709,60.00014031,-60.00014031,1.38181E-05,0,0.001474052,24,FALSE,0.001044143
10127,3824,3770,60.00014031,-60.00014031,0.002910612,0,0.348822197,24,FALSE,0.276147779
10128,1232,3986,60.00014031,-60.00014031,0.000373884,0,0.010126232,64,FALSE,0.029043266
10129,3229,7647,60.00014031,-60.00014031,2.94602E-05,0,9.87556E-05,118,FALSE,0.000260992
10130,4468,8538,60.00014031,-60.00014031,0.00041104,0,0.014221858,57,FALSE,0.033017752
10131,2808,7716,60.00014031,-60.00014031,0.002630148,0,0.001576264,586,FALSE,0.013769018
10132,763,4673,60.00014031,-60.00014031,0.009775168,0,0.208749025,64,FALSE,0.477843251
10133,1499,1540,60.00014031,-60.00014031,0.002072904,0,0.002972029,185,FALSE,0.013547081
10134,4682,1740,60.00014031,-60.00014031,4.73053E-05,0,0.000113289,142,FALSE,0.000369496
10135,4742,6020,60.00014031,-60.00014031,0.000238131,0,0.00815221,57,FALSE,0.018728957
10135,4742,6020,60.00014031,-60.00014031,0.000238131,0,0.00815221,57,FALSE,0.018728957
10136,4742,6020,60.00014031,-60.00014031,0.000265346,0,0.009820241,41,FALSE,0.01765061
10136,4742,6020,60.00014031,-60.00014031,0.000265346,0,0.009820241,41,FALSE,0.01765061
10137,4804,4810,60.00014031,-60.00014031,2.90054E-05,0,2.43E-06,366,FALSE,1.70376E-05
10138,8520,8437,60.00014031,-60.00014031,0.000189248,0,0.00318764,80,FALSE,0.011387234
10139,5291,5292,60.00014031,-60.00014031,0.000401496,0,0.010874073,64,FALSE,0.031188175
10140,5414,8761,60.00014031,-60.00014031,0.011344149,0,0.000529561,982,FALSE,0.005715929
10141,8761,7640,60.00014031,-60.00014031,0.010801708,0,0.000677235,417,FALSE,0.0059255
10142,5532,5530,60.00014031,-60.00014031,0.000558817,0,0.001717813,128,FALSE,0.005144105
10143,7628,5655,60.00014031,-60.00014031,0.000693715,0,0.01691153,64,FALSE,0.043829304
10144,527,372,60.00014031,-60.00014031,0.000706674,0,0.05691931,30,FALSE,0.061997318
10145,7869,5874,60.00014031,-60.00014031,0.000556381,0,0.014324359,64,FALSE,0.039132649
10146,6019,515,60.00014031,-60.00014031,0.000275223,0,0.010185753,41,FALSE,0.01830757
10147,405,6472,60.00014031,-60.00014031,0.000198135,0,0.00530864,64,FALSE,0.015064237
10148,6453,6445,60.00014031,-60.00014031,0.000152777,0,0.003724468,64,FALSE,0.009652581
10149,8644,4813,60.00014031,-60.00014031,0.070111915,0,0.005759438,366,FALSE,0.039691169
10150,2415,5620,60.00014031,-60.00014031,0.000225424,0,0.002729684,96,FALSE,0.013805533
10151,2446,2447,60.00014031,-60.00014031,0.00014177,0,0.004422997,114,FALSE,0.009295951
10152,6806,7780,60.00014031,-60.00014031,0.004011254,0,0.000329891,366,FALSE,0.002272371
10153,7236,7222,60.00014031,-60.00014031,5.71398E-05,0,0.005051225,56,FALSE,0.005052404
10154,7589,7564,60.00014031,-60.00014031,0.020266904,0,0.001527905,366,FALSE,0.009677482
10155,8398,1532,60.00014031,-60.00014031,0.072924163,0,0.004308176,826.5,FALSE,0.041016064
10155,8398,1532,60.00014031,-60.00014031,0.072924163,0,0.004308176,826.5,FALSE,0.041016064
10155,8398,1532,60.00014031,-60.00014031,0.072924163,0,0.004308176,696,FALSE,0.041016064
10156,6537,6063,60.00014031,-60.00014031,0.000226608,0,0.00552437,64,FALSE,0.014317333
10157,7619,1862,60.00014031,-60.00014031,0.000269518,0,3.27E-07,1725,FALSE,4.22E-06
10158,7622,6735,60.00014031,-60.00014031,5.69406E-05,0,0.002151227,41,FALSE,0.003940143
10159,8215,4389,60.00014031,-60.00014031,0.000110117,0,8.30E-06,366,FALSE,5.25835E-05
10160,106,8853,60.00014031,-60.00014031,0.000144988,0,0.000486025,118,FALSE,0.001284473
10161,1731,7595,60.00014031,-60.00014031,0.000147582,0,1.21374E-05,366,FALSE,8.36051E-05
10162,4525,1204,60.00014031,-60.00014031,5.22233E-05,0,4.53141E-05,250,FALSE,0.000344623
10163,7623,7624,60.00014031,-60.00014031,0,0,0.002541427,174,TRUE,0.093931143
10164,7625,7626,60.00014031,-60.00014031,0,0,0.000303237,468,TRUE,0.023288624
10165,7627,7628,60.00014031,-60.00014031,0,0,0.000427736,464.4,TRUE,0.028162127
10166,7630,7629,60.00014031,-60.00014031,0,0,0.021782581,28,TRUE,0.544564523
10167,7631,7633,60.00014031,-60.00014031,0,0,0.000734474,288,TRUE,0.037840095
10168,7632,7631,60.00014031,-60.00014031,0,0,0.000173261,1053.244535,TRUE,0.013860845
10169,7635,7634,60.00014031,-60.00014031,0,0,0.00755135,43,TRUE,0.241891138
10170,7636,7637,60.00014031,-60.00014031,0,0,0.001807343,153.294758,TRUE,0.071081872
10171,7638,7639,60.00014031,-60.00014031,0,0,0.000534784,717.522174,TRUE,0.030377629
10172,7641,7640,60.00014031,-60.00014031,0,0,0.001392426,223.752995,TRUE,0.065235665
10173,7642,7643,60.00014031,-60.00014031,0,0,0.000898467,294.4002564,TRUE,0.044420224
10174,7645,7644,60.00014031,-60.00014031,0,0,0.012447189,69,TRUE,0.311179727
10175,7647,7646,60.00014031,-60.00014031,0,0,0.00379211,106.2,TRUE,0.130302904
10176,7649,7648,60.00014031,-60.00014031,0,0,0.0098684,44.1461232,TRUE,0.246710009
10177,7651,7650,60.00014031,-60.00014031,0,0,0.011360521,38.34785495,TRUE,0.284013029
10178,7652,7653,60.00014031,-60.00014031,0,0,0.002393146,183,TRUE,0.089312206
10179,7655,7654,60.00014031,-60.00014031,0,0,0.000166787,2188.25546,TRUE,0.013342921
10180,7658,7657,60.00014031,-60.00014031,0,0,0.002308915,158.5915965,TRUE,0.092031405
10181,7656,7658,60.00014031,-60.00014031,0,0,0.002219089,129.9168355,TRUE,0.083870475
10182,7661,7660,60.00014031,-60.00014031,0,0,0.001730701,158.13738,TRUE,0.068905678
10183,7659,7661,60.00014031,-60.00014031,0,0,0.000884682,371.5817648,TRUE,0.043992188
10184,7662,7663,60.00014031,-60.00014031,0,0,0.001710824,159.4495165,TRUE,0.068338783
10185,7665,7664,60.00014031,-60.00014031,0,0,0.006142027,56.112095,TRUE,0.194156895
10186,7668,7667,60.00014031,-60.00014031,0,0,0.006830665,51.243539,TRUE,0.212600039
10187,7666,7668,60.00014031,-60.00014031,0,0,0.003862698,82.383124,TRUE,0.132252254
10188,7670,7669,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10189,7671,7672,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10190,7674,7673,60.00014031,-60.00014031,0,0,0.001284659,195,TRUE,0.055882672
10191,7675,7676,60.00014031,-60.00014031,0,0,0.0014529,268.5,TRUE,0.06087652
10192,7678,7677,60.00014031,-60.00014031,0,0,0.002302377,163.8,TRUE,0.086477293
10193,7681,7680,60.00014031,-60.00014031,0,0,0.002555198,115.473449,TRUE,0.094359403
10194,7679,7681,60.00014031,-60.00014031,0,0,0.000962804,234.8907815,TRUE,0.046394557
10195,7682,7683,60.00014031,-60.00014031,0,0,0.003188115,192,TRUE,0.113496899
10196,7685,7684,60.00014031,-60.00014031,0,0,0.013038477,33.41276825,TRUE,0.325961931
10197,7687,7686,60.00014031,-60.00014031,0,0,0.018577269,46.9015773,TRUE,0.464431734
10198,7689,7688,60.00014031,-60.00014031,0,0,0.003770556,84,TRUE,0.129707112
10199,7692,7691,60.00014031,-60.00014031,0,0,0.000807102,346.483633,TRUE,0.040888628
10200,7690,7692,60.00014031,-60.00014031,0,0,0.00093276,287.555757,TRUE,0.045477266
10201,7694,7693,60.00014031,-60.00014031,0,0,0.011032896,43.43526715,TRUE,0.275822397
10202,7696,7695,60.00014031,-60.00014031,0,0,0.001069504,219.742687,TRUE,0.04959194
10203,7698,7697,60.00014031,-60.00014031,0,0,0.002302377,126,TRUE,0.086477293
10204,7699,7700,60.00014031,-60.00014031,0,0,0.002770206,161.7697508,TRUE,0.101031604
10205,7702,7701,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10206,7704,7703,60.00014031,-60.00014031,0,0,0.016755832,22,TRUE,0.418895787
10207,7706,7705,60.00014031,-60.00014031,0,0,0.013346922,32.64060545,TRUE,0.333673052
10208,7707,7708,60.00014031,-60.00014031,0,0,0.000265572,756,TRUE,0.020183438
10209,7709,7710,60.00014031,-60.00014031,0,0,0.000250121,581,TRUE,0.01875909
10210,7711,7712,60.00014031,-60.00014031,0,0,0.002725527,142.1485416,TRUE,0.099647189
10211,7713,7714,60.00014031,-60.00014031,0,0,0.002300602,126.0809605,TRUE,0.086421771
10212,7716,7715,60.00014031,-60.00014031,0,0,0.002540201,545.4213677,TRUE,0.093893025
10213,7718,7717,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10214,7719,7720,60.00014031,-60.00014031,0,0,0.001174039,227.7,TRUE,0.052643915
10215,7722,7721,60.00014031,-60.00014031,0,0,0.001779748,155,TRUE,0.070300056
10216,7723,7724,60.00014031,-60.00014031,0,0,0.000205877,756.26809,TRUE,0.014411408
10217,7725,7726,60.00014031,-60.00014031,0,0,0.000421004,428.0547629,TRUE,0.028007271
10218,7728,7727,60.00014031,-60.00014031,0,0,0.005055062,56,TRUE,0.164841964
10219,7730,7729,60.00014031,-60.00014031,0,0,0.021782581,48,TRUE,0.544564523
10220,7731,7732,60.00014031,-60.00014031,0,0,0.001033807,224.542385,TRUE,0.048532164
10221,7733,7734,60.00014031,-60.00014031,0,0,0.001656633,334.7652652,TRUE,0.077499299
10222,7736,7735,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10223,7738,7737,60.00014031,-60.00014031,0,0,0.002393146,122,TRUE,0.089312206
10224,7739,7740,60.00014031,-60.00014031,0,0,0.00029607,570,TRUE,0.022945458
10225,7742,7741,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10226,7743,7744,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10227,7745,7746,60.00014031,-60.00014031,0,0,0.020563168,21.18601615,TRUE,0.51407921
10228,7747,7748,60.00014031,-60.00014031,0,0,0.001148055,210,TRUE,0.051892064
10229,7750,7749,60.00014031,-60.00014031,0,0,0.021644137,20.12792745,TRUE,0.541103423
10230,7753,7752,60.00014031,-60.00014031,0,0,0.004257967,114.1883558,TRUE,0.143121152
10231,7751,7753,60.00014031,-60.00014031,0,0,0.000310375,599.6581227,TRUE,0.023628093
10232,7754,7755,60.00014031,-60.00014031,0,0,0.000317271,455,TRUE,0.023953943
10233,7757,7756,60.00014031,-60.00014031,0,0,0.005989298,80.2529126,TRUE,0.190054514
10234,7759,7758,60.00014031,-60.00014031,0,0,0.001272028,196.334342,TRUE,0.055502967
10235,7761,7760,60.00014031,-60.00014031,0,0,0.029176668,20,TRUE,0.7294167
10236,7763,7762,60.00014031,-60.00014031,0,0,0.005392261,79.67621,TRUE,0.183162292
10237,7765,7764,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10238,7767,7766,60.00014031,-60.00014031,0,0,0.029176668,62,TRUE,0.7294167
10239,7768,7769,60.00014031,-60.00014031,0,0,0.015064752,28.91860455,TRUE,0.376618811
10240,7770,7772,60.00014031,-60.00014031,0,0,0.004357718,74.6996265,TRUE,0.145852647
10241,7771,7770,60.00014031,-60.00014031,0,0,0.001612168,203.708658,TRUE,0.07165285
10242,7775,7774,60.00014031,-60.00014031,0,0,0.000883094,207,TRUE,0.04394274
10243,7773,7775,60.00014031,-60.00014031,0,0,0.001598471,167.349328,TRUE,0.065113599
10244,7777,7776,60.00014031,-60.00014031,0,0,0.020042959,43.4717869,TRUE,0.501073971
10245,7778,7779,60.00014031,-60.00014031,0,0,0.006714994,52,TRUE,0.2095078
10246,7782,7781,60.00014031,-60.00014031,0,0,0.012552803,34.70552505,TRUE,0.313820074
10247,7780,7782,60.00014031,-60.00014031,0,0,0.000278787,493,TRUE,0.022107776
10248,7784,7783,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10249,7785,7787,60.00014031,-60.00014031,0,0,0.001011983,227.604258,TRUE,0.047879448
10250,7786,7785,60.00014031,-60.00014031,0,0,0.00037233,592.6674612,TRUE,0.02955892
10251,7788,7789,60.00014031,-60.00014031,0,0,0.002392139,122.042945,TRUE,0.089280782
10252,7790,7791,60.00014031,-60.00014031,0,0,0.000988596,231,TRUE,0.04717579
10253,7793,7792,60.00014031,-60.00014031,0,0,0.004132617,78,TRUE,0.13968247
10254,7795,7794,60.00014031,-60.00014031,0,0,0.006046424,56.8641605,TRUE,0.191589497
10255,7797,7796,60.00014031,-60.00014031,0,0,0.002695151,110.388542,TRUE,0.098705344
10256,7799,7798,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10257,7802,7801,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10258,7800,7802,60.00014031,-60.00014031,0,0,0.003685828,119.7652981,TRUE,0.12736255
10259,7803,7804,60.00014031,-60.00014031,0,0,0.004443389,132.3334179,TRUE,0.148195271
10260,7805,7806,60.00014031,-60.00014031,0,0,0.001323934,190.9794335,TRUE,0.057058851
10261,7808,7807,60.00014031,-60.00014031,0,0,0.000823327,262.1740465,TRUE,0.041567282
10262,7810,7809,60.00014031,-60.00014031,0,0,0.021782581,32,TRUE,0.544564523
10263,7812,7811,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10264,7814,7813,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10265,7816,7815,60.00014031,-60.00014031,0,0,0.016157411,35.05184638,TRUE,0.403935286
10266,7818,7817,60.00014031,-60.00014031,0,0,0.003008914,100.5038095,TRUE,0.108411853
10267,7819,7820,60.00014031,-60.00014031,0,0,0.000705845,297.4899245,TRUE,0.036633097
10268,7821,7822,60.00014031,-60.00014031,0,0,0.00090631,244,TRUE,0.044662937
10269,7823,7824,60.00014031,-60.00014031,0,0,0.000835768,258.935499,TRUE,0.042087128
10270,7826,7825,60.00014031,-60.00014031,0,0,0.006868652,62,TRUE,0.21361509
10271,7829,7828,60.00014031,-60.00014031,0,0,0.002889466,104.045374,TRUE,0.104722131
10272,7827,7829,60.00014031,-60.00014031,0,0,0.002368349,123.0664845,TRUE,0.088538342
10273,7830,7831,60.00014031,-60.00014031,0,0,0.001381799,259.5410713,TRUE,0.05877985
10274,7832,7833,60.00014031,-60.00014031,0,0,0.004799334,69,TRUE,0.157898093
10275,7836,7835,60.00014031,-60.00014031,0,0,0.021782581,44,TRUE,0.544564523
10276,7834,7836,60.00014031,-60.00014031,0,0,0.011626366,37.4710047,TRUE,0.290659152
10277,7838,7837,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10278,7841,7840,60.00014031,-60.00014031,0,0,0.002018289,140.4866035,TRUE,0.077561214
10279,7839,7841,60.00014031,-60.00014031,0,0,0.0004005,396,TRUE,0.027522339
10280,7842,7843,60.00014031,-60.00014031,0,0,0.003458906,126,TRUE,0.121061708
10281,7844,7845,60.00014031,-60.00014031,0,0,0.002120432,215.8334152,TRUE,0.080775231
10282,7847,7846,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10283,7848,7849,60.00014031,-60.00014031,0,0,0.001925508,146,TRUE,0.0746327
10284,7850,7851,60.00014031,-60.00014031,0,0,0.004139546,85.6832669,TRUE,0.139872732
10285,7853,7852,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10286,7855,7854,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10287,7857,7856,60.00014031,-60.00014031,0,0,0.003609088,87,TRUE,0.125235363
10288,7859,7858,60.00014031,-60.00014031,0,0,0.010891291,40,TRUE,0.272282261
10289,7861,7860,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10290,7863,7862,60.00014031,-60.00014031,0,0,0.0049728,134,TRUE,0.162610548
10291,7865,7864,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10292,7866,7867,60.00014031,-60.00014031,0,0,0.000316305,455.8664405,TRUE,0.02390842
10293,7868,7869,60.00014031,-60.00014031,0,0,0.000231653,615.01135,TRUE,0.017721736
10294,7870,7871,60.00014031,-60.00014031,0,0,0.000867658,251,TRUE,0.043417626
10295,7872,7873,60.00014031,-60.00014031,0,0,0.004091911,78.629613,TRUE,0.138564212
10296,7874,7875,60.00014031,-60.00014031,0,0,0.000670895,310,TRUE,0.035154889
10297,7877,7876,60.00014031,-60.00014031,0,0,0.021782581,20,TRUE,0.544564523
10298,7879,7878,60.00014031,-60.00014031,0,0,0.018190974,20,TRUE,0.454774349
