bus,generator,site,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_power_MW,cap_max_power_MW,cost_fixed_power_USDperkW,cost_variable_USDperMWh,technology
2304,cats_1782,PVU2304,0,0,0,1.5,1.5,0,0,solar photovoltaic
801,cats_1783,PVU801,0,0,0,3.8,3.8,0,0,solar photovoltaic
171,cats_1784,PVU171,0,0,0,2.2,2.2,0,0,solar photovoltaic
1703,cats_1785,PVU1703,0,0,0,1,1,0,0,solar photovoltaic
1703,cats_1786,PVU1703,0,0,0,1,1,0,0,solar photovoltaic
348,cats_1787,PVU348,0,0,0,1.8,1.8,0,0,solar photovoltaic
101,cats_1788,PVU101,0,0,0,1.3,1.3,0,0,solar photovoltaic
296,cats_1789,PVU296,0,0,0,27.1,27.1,0,0,solar photovoltaic
295,cats_1790,PVU295,0,0,0,149.3,149.3,0,0,solar photovoltaic
296,cats_1791,PVU296,0,0,0,137.8,137.8,0,0,solar photovoltaic
8865,cats_1792,PVU8865,0,0,0,55.8,55.8,0,0,solar photovoltaic
295,cats_1793,PVU295,0,0,0,37.7,37.7,0,0,solar photovoltaic
295,cats_1794,PVU295,0,0,0,44.6,44.6,0,0,solar photovoltaic
2314,cats_1795,PVU2314,0,0,0,128,128,0,0,solar photovoltaic
879,cats_1796,PVU879,0,0,0,1.3,1.3,0,0,solar photovoltaic
781,cats_1797,PVU781,0,0,0,2.5,2.5,0,0,solar photovoltaic
8186,cats_1798,PVU8186,0,0,0,223.6,223.6,0,0,solar photovoltaic
9,cats_1799,PVU9,0,0,0,0.3,0.3,0,0,solar photovoltaic
57,cats_1800,PVU57,0,0,0,3.6,3.6,0,0,solar photovoltaic
8315,cats_1801,PVU8315,0,0,0,4.3,4.3,0,0,solar photovoltaic
9,cats_1802,PVU9,0,0,0,0.5,0.5,0,0,solar photovoltaic
9,cats_1803,PVU9,0,0,0,0.9,0.9,0,0,solar photovoltaic
1143,cats_1804,PVU1143,0,0,0,4.5,4.5,0,0,solar photovoltaic
613,cats_1805,PVU613,0,0,0,1,1,0,0,solar photovoltaic
109,cats_1806,PVU109,0,0,0,1,1,0,0,solar photovoltaic
8830,cats_1807,PVU8830,0,0,0,1.1,1.1,0,0,solar photovoltaic
449,cats_1808,PVU449,0,0,0,2.3,2.3,0,0,solar photovoltaic
619,cats_1809,PVU619,0,0,0,1,1,0,0,solar photovoltaic
2210,cats_1810,PVU2210,0,0,0,1.8,1.8,0,0,solar photovoltaic
250,cats_1811,PVU250,0,0,0,1.6,1.6,0,0,solar photovoltaic
1650,cats_1812,PVU1650,0,0,0,2,2,0,0,solar photovoltaic
231,cats_1813,PVU231,0,0,0,1.5,1.5,0,0,solar photovoltaic
229,cats_1814,PVU229,0,0,0,17.1,17.1,0,0,solar photovoltaic
8833,cats_1815,PVU8833,0,0,0,2.4,2.4,0,0,solar photovoltaic
8833,cats_1816,PVU8833,0,0,0,0.8,0.8,0,0,solar photovoltaic
8572,cats_1817,PVU8572,0,0,0,2.6,2.6,0,0,solar photovoltaic
316,cats_1818,PVU316,0,0,0,2.6,2.6,0,0,solar photovoltaic
2110,cats_1819,PVU2110,0,0,0,3,3,0,0,solar photovoltaic
1336,cats_1820,PVU1336,0,0,0,1,1,0,0,solar photovoltaic
1336,cats_1821,PVU1336,0,0,0,1,1,0,0,solar photovoltaic
1902,cats_1822,PVU1902,0,0,0,1.1,1.1,0,0,solar photovoltaic
8589,cats_1823,PVU8589,0,0,0,1.5,1.5,0,0,solar photovoltaic
8587,cats_1824,PVU8587,0,0,0,0.9,0.9,0,0,solar photovoltaic
8587,cats_1825,PVU8587,0,0,0,0.2,0.2,0,0,solar photovoltaic
1464,cats_1826,PVU1464,0,0,0,1.5,1.5,0,0,solar photovoltaic
217,cats_1827,PVU217,0,0,0,3.1,3.1,0,0,solar photovoltaic
217,cats_1828,PVU217,0,0,0,2.1,2.1,0,0,solar photovoltaic
573,cats_1829,PVU573,0,0,0,3,3,0,0,solar photovoltaic
1960,cats_1830,PVU1960,0,0,0,4.4,4.4,0,0,solar photovoltaic
1447,cats_1831,PVU1447,0,0,0,3.6,3.6,0,0,solar photovoltaic
147,cats_1832,PVU147,0,0,0,2.8,2.8,0,0,solar photovoltaic
217,cats_1833,PVU217,0,0,0,1.3,1.3,0,0,solar photovoltaic
1809,cats_1834,PVU1809,0,0,0,0.9,0.9,0,0,solar photovoltaic
1809,cats_1835,PVU1809,0,0,0,0.7,0.7,0,0,solar photovoltaic
452,cats_1836,PVU452,0,0,0,1.7,1.7,0,0,solar photovoltaic
7917,cats_1837,PVU7917,0,0,0,2.7,2.7,0,0,solar photovoltaic
2385,cats_1838,PVU2385,0,0,0,1.3,1.3,0,0,solar photovoltaic
990,cats_1839,PVU990,0,0,0,4.2,4.2,0,0,solar photovoltaic
295,cats_1840,PVU295,0,0,0,154.4,154.4,0,0,solar photovoltaic
296,cats_1841,PVU296,0,0,0,148.9,148.9,0,0,solar photovoltaic
289,cats_1842,PVU289,0,0,0,68,68,0,0,solar photovoltaic
295,cats_1843,PVU295,0,0,0,41.2,41.2,0,0,solar photovoltaic
1979,cats_1844,PVU1979,0,0,0,1.5,1.5,0,0,solar photovoltaic
1431,cats_1845,PVU1431,0,0,0,1.8,1.8,0,0,solar photovoltaic
2402,cats_1846,PVU2402,0,0,0,4.1,4.1,0,0,solar photovoltaic
8302,cats_1847,PVU8302,0,0,0,1.1,1.1,0,0,solar photovoltaic
1461,cats_1848,PVU1461,0,0,0,2.9,2.9,0,0,solar photovoltaic
1923,cats_1849,PVU1923,0,0,0,2.3,2.3,0,0,solar photovoltaic
348,cats_1850,PVU348,0,0,0,1.5,1.5,0,0,solar photovoltaic
1487,cats_1851,PVU1487,0,0,0,3,3,0,0,solar photovoltaic
2329,cats_1852,PVU2329,0,0,0,1,1,0,0,solar photovoltaic
567,cats_1853,PVU567,0,0,0,5.4,5.4,0,0,solar photovoltaic
273,cats_1854,PVU273,0,0,0,1,1,0,0,solar photovoltaic
2186,cats_1855,PVU2186,0,0,0,1,1,0,0,solar photovoltaic
2186,cats_1856,PVU2186,0,0,0,1,1,0,0,solar photovoltaic
114,cats_1857,PVU114,0,0,0,1,1,0,0,solar photovoltaic
618,cats_1858,PVU618,0,0,0,1.5,1.5,0,0,solar photovoltaic
1002,cats_1859,PVU1002,0,0,0,1.3,1.3,0,0,solar photovoltaic
7911,cats_1860,PVU7911,0,0,0,92,92,0,3.95766,solar thermal without energy storage
7919,cats_1861,PVU7919,0,0,0,133.4,133.4,0,3.95766,solar thermal without energy storage
7920,cats_1862,PVU7920,0,0,0,126,126,0,3.95766,solar thermal without energy storage
7919,cats_1863,PVU7919,0,0,0,133.4,133.4,0,3.95766,solar thermal without energy storage
7911,cats_1864,PVU7911,0,0,0,140,140,0,3.95766,solar thermal without energy storage
7911,cats_1865,PVU7911,0,0,0,140,140,0,3.95766,solar thermal without energy storage
8357,cats_1866,PVU8357,0,0,0,125,125,0,3.95766,solar thermal without energy storage
8357,cats_1867,PVU8357,0,0,0,125,125,0,3.95766,solar thermal without energy storage
1783,cats_1868,WTO1783,0,0,0,13.2,13.2,0,0,onshore wind turbine
1783,cats_1869,WTO1783,0,0,0,24,24,0,0,onshore wind turbine
1783,cats_1870,WTO1783,0,0,0,63,63,0,0,onshore wind turbine
1783,cats_1871,WTO1783,0,0,0,128,128,0,0,onshore wind turbine
1641,cats_1872,WTO1641,0,0,0,17.4,17.4,0,0,onshore wind turbine
2203,cats_1873,WTO2203,0,0,0,8.7,8.7,0,0,onshore wind turbine
1933,cats_1874,WTO1933,0,0,0,59.6,59.6,0,0,onshore wind turbine
1933,cats_1875,WTO1933,0,0,0,29,29,0,0,onshore wind turbine
1855,cats_1876,WTO1855,0,0,0,11.7,11.7,0,0,onshore wind turbine
1852,cats_1877,WTO1852,0,0,0,31,31,0,0,onshore wind turbine
2203,cats_1878,WTO2203,0,0,0,1.5,1.5,0,0,onshore wind turbine
2203,cats_1879,WTO2203,0,0,0,24.6,24.6,0,0,onshore wind turbine
1851,cats_1880,WTO1851,0,0,0,46.8,46.8,0,0,onshore wind turbine
2399,cats_1881,WTO2399,0,0,0,60.2,60.2,0,0,onshore wind turbine
1849,cats_1882,WTO1849,0,0,0,38.9,38.9,0,0,onshore wind turbine
1860,cats_1883,WTO1860,0,0,0,20,20,0,0,onshore wind turbine
8403,cats_1884,WTO8403,0,0,0,43.4,43.4,0,0,onshore wind turbine
8680,cats_1885,WTO8680,0,0,0,3.5,3.5,0,0,onshore wind turbine
8680,cats_1886,WTO8680,0,0,0,4.2,4.2,0,0,onshore wind turbine
8680,cats_1887,WTO8680,0,0,0,23.1,23.1,0,0,onshore wind turbine
8680,cats_1888,WTO8680,0,0,0,3.7,3.7,0,0,onshore wind turbine
796,cats_1889,WTO796,0,0,0,3,3,0,0,onshore wind turbine
1681,cats_1890,WTO1681,0,0,0,88.5,88.5,0,0,onshore wind turbine
1680,cats_1891,WTO1680,0,0,0,75,75,0,0,onshore wind turbine
1931,cats_1892,WTO1931,0,0,0,21.3,21.3,0,0,onshore wind turbine
1931,cats_1893,WTO1931,0,0,0,25.2,25.2,0,0,onshore wind turbine
1932,cats_1894,WTO1932,0,0,0,7.5,7.5,0,0,onshore wind turbine
1933,cats_1895,WTO1933,0,0,0,3,3,0,0,onshore wind turbine
1783,cats_1896,WTO1783,0,0,0,15.5,15.5,0,0,onshore wind turbine
1854,cats_1897,WTO1854,0,0,0,49.5,49.5,0,0,onshore wind turbine
1680,cats_1898,WTO1680,0,0,0,28.7,28.7,0,0,onshore wind turbine
295,cats_1899,WTO295,0,0,0,27.1,27.1,0,0,onshore wind turbine
1932,cats_1900,WTO1932,0,0,0,6.5,6.5,0,0,onshore wind turbine
1927,cats_1901,WTO1927,0,0,0,8.3,8.3,0,0,onshore wind turbine
1927,cats_1902,WTO1927,0,0,0,13.6,13.6,0,0,onshore wind turbine
1933,cats_1903,WTO1933,0,0,0,46.8,46.8,0,0,onshore wind turbine
2406,cats_1904,WTO2406,0,0,0,16.5,16.5,0,0,onshore wind turbine
1864,cats_1905,WTO1864,0,0,0,41,41,0,0,onshore wind turbine
1852,cats_1906,WTO1852,0,0,0,61.5,61.5,0,0,onshore wind turbine
8535,cats_1907,WTO8535,0,0,0,145.8,145.8,0,0,onshore wind turbine
8535,cats_1908,WTO8535,0,0,0,16.2,16.2,0,0,onshore wind turbine
1853,cats_1909,WTO1853,0,0,0,22.4,22.4,0,0,onshore wind turbine
1918,cats_1910,WTO1918,0,0,0,18,18,0,0,onshore wind turbine
8593,cats_1911,WTO8593,0,0,0,2.4,2.4,0,0,onshore wind turbine
1929,cats_1912,WTO1929,0,0,0,1.6,1.6,0,0,onshore wind turbine
1542,cats_1913,WTO1542,0,0,0,50,50,0,0,onshore wind turbine
1682,cats_1914,WTO1682,0,0,0,60.3,60.3,0,0,onshore wind turbine
303,cats_1915,WTO303,0,0,0,150,150,0,0,onshore wind turbine
2399,cats_1916,WTO2399,0,0,0,135,135,0,0,onshore wind turbine
8507,cats_1917,WTO8507,0,0,0,38,38,0,0,onshore wind turbine
302,cats_1918,WTO302,0,0,0,7.4,7.4,0,0,onshore wind turbine
2208,cats_1919,WTO2208,0,0,0,101.2,101.2,0,0,onshore wind turbine
1855,cats_1920,WTO1855,0,0,0,45,45,0,0,onshore wind turbine
8534,cats_1921,WTO8534,0,0,0,150,150,0,0,onshore wind turbine
8535,cats_1922,WTO8535,0,0,0,36.8,36.8,0,0,onshore wind turbine
2204,cats_1923,WTO2204,0,0,0,150,150,0,0,onshore wind turbine
288,cats_1924,WTO288,0,0,0,150,150,0,0,onshore wind turbine
288,cats_1925,WTO288,0,0,0,150,150,0,0,onshore wind turbine
2264,cats_1926,WTO2264,0,0,0,102,102,0,0,onshore wind turbine
2264,cats_1927,WTO2264,0,0,0,168,168,0,0,onshore wind turbine
1856,cats_1928,WTO1856,0,0,0,6.5,6.5,0,0,onshore wind turbine
2407,cats_1929,WTO2407,0,0,0,49,49,0,0,onshore wind turbine
2314,cats_1930,WTO2314,0,0,0,189,189,0,0,onshore wind turbine
200,cats_1931,WTO200,0,0,0,265.4,265.4,0,0,onshore wind turbine
8534,cats_1932,WTO8534,0,0,0,102.5,102.5,0,0,onshore wind turbine
1376,cats_1933,WTO1376,0,0,0,1,1,0,0,onshore wind turbine
295,cats_1934,WTO295,0,0,0,79.2,79.2,0,0,onshore wind turbine
1133,cats_1935,WTO1133,0,0,0,2,2,0,0,onshore wind turbine
1607,cats_1936,WTO1607,0,0,0,78.2,78.2,0,0,onshore wind turbine
1783,cats_1937,WTO1783,0,0,0,78.2,78.2,0,0,onshore wind turbine
8535,cats_1938,WTO8535,0,0,0,102.5,102.5,0,0,onshore wind turbine
2314,cats_1939,WTO2314,0,0,0,151.7,151.7,0,0,onshore wind turbine
1932,cats_1940,WTO1932,0,0,0,120,120,0,0,onshore wind turbine
1330,cats_1941,WTO1330,0,0,0,1.5,1.5,0,0,onshore wind turbine
7830,cats_1942,WTO7830,0,0,0,1,1,0,0,onshore wind turbine
1683,cats_1943,WTO1683,0,0,0,150,150,0,0,onshore wind turbine
295,cats_1944,WTO295,0,0,0,168,168,0,0,onshore wind turbine
8680,cats_1945,WTO8680,0,0,0,150,150,0,0,onshore wind turbine
295,cats_1946,WTO295,0,0,0,132,132,0,0,onshore wind turbine
1053,cats_1947,WTO1053,0,0,0,143,143,0,0,onshore wind turbine
2264,cats_1948,WTO2264,0,0,0,102,102,0,0,onshore wind turbine
1838,cats_1949,WTO1838,0,0,0,1.6,1.6,0,0,onshore wind turbine
1838,cats_1950,WTO1838,0,0,0,1.6,1.6,0,0,onshore wind turbine
1993,cats_1951,WTO1993,0,0,0,1.5,1.5,0,0,onshore wind turbine
1993,cats_1952,WTO1993,0,0,0,1.5,1.5,0,0,onshore wind turbine
1329,cats_1953,WTO1329,0,0,0,1,1,0,0,onshore wind turbine
1402,cats_1954,WTO1402,0,0,0,1,1,0,0,onshore wind turbine
1486,cats_1955,WTO1486,0,0,0,1,1,0,0,onshore wind turbine
8456,cats_1956,WTO8456,0,0,0,1,1,0,0,onshore wind turbine
8456,cats_1957,WTO8456,0,0,0,1,1,0,0,onshore wind turbine
1864,cats_1958,WTO1864,0,0,0,1.6,1.6,0,0,onshore wind turbine
1864,cats_1959,WTO1864,0,0,0,1.6,1.6,0,0,onshore wind turbine
1864,cats_1960,WTO1864,0,0,0,1.9,1.9,0,0,onshore wind turbine
2399,cats_1961,WTO2399,0,0,0,162,162,0,0,onshore wind turbine
1858,cats_1962,WTO1858,0,0,0,6,6,0,0,onshore wind turbine
295,cats_1963,WTO295,0,0,0,138,138,0,0,onshore wind turbine
2203,cats_1964,WTO2203,0,0,0,90,90,0,0,onshore wind turbine
295,cats_1965,WTO295,0,0,0,19.8,19.8,0,0,onshore wind turbine
1680,cats_1966,WTO1680,0,0,0,99,99,0,0,onshore wind turbine
1542,cats_1967,WTO1542,0,0,0,1,1,0,0,onshore wind turbine
8712,cats_1968,WTO8712,0,0,0,1,1,0,0,onshore wind turbine
638,cats_1969,WTO638,0,0,0,1,1,0,0,onshore wind turbine
1330,cats_1970,WTO1330,0,0,0,1.6,1.6,0,0,onshore wind turbine
1625,cats_1971,WTO1625,0,0,0,85.9,85.9,0,0,onshore wind turbine
1682,cats_1972,WTO1682,0,0,0,131.1,131.1,0,0,onshore wind turbine
449,cats_1973,WTO449,0,0,0,1.9,1.9,0,0,onshore wind turbine
7938,cats_1974,WTO7938,0,0,0,1.9,1.9,0,0,onshore wind turbine
2305,cats_1975,WTO2305,0,0,0,46,46,0,0,onshore wind turbine
634,cats_1976,WTO634,0,0,0,1.8,1.8,0,0,onshore wind turbine
638,cats_1977,WTO638,0,0,0,1.8,1.8,0,0,onshore wind turbine
634,cats_1978,WTO634,0,0,0,1.8,1.8,0,0,onshore wind turbine
1680,cats_1979,WTO1680,0,0,0,128.7,128.7,0,0,onshore wind turbine
1680,cats_1980,WTO1680,0,0,0,43.2,43.2,0,0,onshore wind turbine
1680,cats_1981,WTO1680,0,0,0,21.6,21.6,0,0,onshore wind turbine
8712,cats_1982,WTO8712,0,0,0,2.8,2.8,0,0,onshore wind turbine
8712,cats_1983,WTO8712,0,0,0,2.8,2.8,0,0,onshore wind turbine
1928,cats_1984,WTO1928,0,0,0,64.5,64.5,0,0,onshore wind turbine
1682,cats_1985,WTO1682,0,0,0,14.4,14.4,0,0,onshore wind turbine
1856,cats_1986,WTO1856,0,0,0,61.2,61.2,0,0,onshore wind turbine
1619,cats_1987,WTO1619,0,0,0,47.5,47.5,0,0,onshore wind turbine
1619,cats_1988,WTO1619,0,0,0,10,10,0,0,onshore wind turbine
1019,cats_1989,no_capacity_factor,79.9977839,16.01,0.03994707,27.5,27.5,0,133.83816000000002,conventional steam coal
1019,cats_1990,no_capacity_factor,79.9977839,16.01,0.03994707,27.5,27.5,0,133.83816000000002,conventional steam coal
1951,cats_1991,no_capacity_factor,0,7.027528610000001,0,1159,1159,0,4.8440516333999994,nuclear
1951,cats_1992,no_capacity_factor,0,7.027528610000001,0,1164,1164,0,4.8440516333999994,nuclear
1760,cats_1993,no_capacity_factor,0,0,0,110,110,0,0,geothermal
1760,cats_1994,no_capacity_factor,0,0,0,110,110,0,0,geothermal
1760,cats_1995,no_capacity_factor,0,0,0,138,138,0,0,geothermal
1760,cats_1996,no_capacity_factor,0,0,0,113,113,0,0,geothermal
1760,cats_1997,no_capacity_factor,0,0,0,118,118,0,0,geothermal
1760,cats_1998,no_capacity_factor,0,0,0,118,118,0,0,geothermal
1760,cats_1999,no_capacity_factor,0,0,0,118,118,0,0,geothermal
1760,cats_2000,no_capacity_factor,0,0,0,118,118,0,0,geothermal
1760,cats_2001,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1760,cats_2002,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1760,cats_2003,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1760,cats_2004,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1760,cats_2005,no_capacity_factor,0,0,0,78,78,0,0,geothermal
1762,cats_2006,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1762,cats_2007,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1762,cats_2008,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1620,cats_2009,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1620,cats_2010,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1620,cats_2011,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1621,cats_2012,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1621,cats_2013,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1620,cats_2014,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1620,cats_2015,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1620,cats_2016,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1712,cats_2017,no_capacity_factor,0,0,0,45.5,45.5,0,0,geothermal
1710,cats_2018,no_capacity_factor,0,0,0,45.5,45.5,0,0,geothermal
1711,cats_2019,no_capacity_factor,0,0,0,45.5,45.5,0,0,geothermal
1708,cats_2020,no_capacity_factor,0,0,0,53.9,53.9,0,0,geothermal
1656,cats_2021,no_capacity_factor,0,0,0,32.2,32.2,0,0,geothermal
1656,cats_2022,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1656,cats_2023,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1659,cats_2024,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1659,cats_2025,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1659,cats_2026,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1657,cats_2027,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1657,cats_2028,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1657,cats_2029,no_capacity_factor,0,0,0,30,30,0,0,geothermal
1706,cats_2030,no_capacity_factor,0,0,0,10,10,0,0,geothermal
1706,cats_2031,no_capacity_factor,0,0,0,11.5,11.5,0,0,geothermal
1706,cats_2032,no_capacity_factor,0,0,0,5,5,0,0,geothermal
1706,cats_2033,no_capacity_factor,0,0,0,3.5,3.5,0,0,geothermal
1760,cats_2034,no_capacity_factor,0,0,0,88.2,88.2,0,0,geothermal
1760,cats_2035,no_capacity_factor,0,0,0,88.2,88.2,0,0,geothermal
1709,cats_2036,no_capacity_factor,0,0,0,30.1,30.1,0,0,geothermal
1709,cats_2037,no_capacity_factor,0,0,0,9.5,9.5,0,0,geothermal
8376,cats_2038,no_capacity_factor,0,0,0,12.5,12.5,0,0,geothermal
8376,cats_2039,no_capacity_factor,0,0,0,12.5,12.5,0,0,geothermal
8303,cats_2040,no_capacity_factor,0,0,0,16,16,0,0,geothermal
8303,cats_2041,no_capacity_factor,0,0,0,16,16,0,0,geothermal
8303,cats_2042,no_capacity_factor,0,0,0,26.5,26.5,0,0,geothermal
8303,cats_2043,no_capacity_factor,0,0,0,16,16,0,0,geothermal
1721,cats_2044,no_capacity_factor,0,0,0,52,52,0,0,geothermal
1721,cats_2045,no_capacity_factor,0,0,0,7,7,0,0,geothermal
1721,cats_2046,no_capacity_factor,0,0,0,3.5,3.5,0,0,geothermal
1721,cats_2047,no_capacity_factor,0,0,0,19,19,0,0,geothermal
1707,cats_2048,no_capacity_factor,0,0,0,47.5,47.5,0,0,geothermal
2044,cats_2049,no_capacity_factor,0,0,0,58.3,58.3,0,0,geothermal
2332,cats_2050,no_capacity_factor,0,0,0,11.5,11.5,0,0,geothermal
181,cats_2051,no_capacity_factor,0,0,0,16,16,0,0,geothermal
181,cats_2052,no_capacity_factor,0,0,0,16,16,0,0,geothermal
181,cats_2053,no_capacity_factor,0,0,0,16,16,0,0,geothermal
181,cats_2054,no_capacity_factor,0,0,0,16,16,0,0,geothermal
181,cats_2055,no_capacity_factor,0,0,0,16,16,0,0,geothermal
2405,cats_2056,no_capacity_factor,0,0,0,55,55,0,0,geothermal
1621,cats_2057,no_capacity_factor,0,0,0,44.4,44.4,0,0,geothermal
1057,cats_2058,no_capacity_factor,173.53,58.907,0.25325,1.2,1.2,0,5.246639999999999,landfill gas
1057,cats_2059,no_capacity_factor,173.53,58.907,0.25325,1.2,1.2,0,5.246639999999999,landfill gas
1057,cats_2060,no_capacity_factor,173.53,58.907,0.25325,3,3,0,5.246639999999999,landfill gas
8196,cats_2061,no_capacity_factor,173.53,58.907,0.25325,1.6,1.6,0,5.246639999999999,landfill gas
8196,cats_2062,no_capacity_factor,173.53,58.907,0.25325,1.1,1.1,0,5.246639999999999,landfill gas
8196,cats_2063,no_capacity_factor,173.53,58.907,0.25325,1,1,0,5.246639999999999,landfill gas
8196,cats_2064,no_capacity_factor,173.53,58.907,0.25325,1.4,1.4,0,5.246639999999999,landfill gas
1600,cats_2065,no_capacity_factor,173.53,58.907,0.25325,1,1,0,5.246639999999999,landfill gas
1600,cats_2066,no_capacity_factor,173.53,58.907,0.25325,1,1,0,5.246639999999999,landfill gas
1600,cats_2067,no_capacity_factor,173.53,58.907,0.25325,1,1,0,5.246639999999999,landfill gas
465,cats_2068,no_capacity_factor,173.53,58.907,0.25325,6.8,6.8,0,5.246639999999999,landfill gas
1942,cats_2069,no_capacity_factor,173.53,58.907,0.25325,1.1,1.1,0,5.246639999999999,landfill gas
7649,cats_2070,no_capacity_factor,173.53,58.907,0.25325,0.6,0.6,0,5.246639999999999,landfill gas
7649,cats_2071,no_capacity_factor,173.53,58.907,0.25325,0.6,0.6,0,5.246639999999999,landfill gas
7649,cats_2072,no_capacity_factor,173.53,58.907,0.25325,0.9,0.9,0,5.246639999999999,landfill gas
7649,cats_2073,no_capacity_factor,173.53,58.907,0.25325,0.9,0.9,0,5.246639999999999,landfill gas
1086,cats_2074,no_capacity_factor,173.53,58.907,0.25325,1.6,1.6,0,5.246639999999999,landfill gas
1086,cats_2075,no_capacity_factor,173.53,58.907,0.25325,1.6,1.6,0,5.246639999999999,landfill gas
1086,cats_2076,no_capacity_factor,173.53,58.907,0.25325,1.6,1.6,0,5.246639999999999,landfill gas
1086,cats_2077,no_capacity_factor,173.53,58.907,0.25325,1.6,1.6,0,5.246639999999999,landfill gas
8018,cats_2078,no_capacity_factor,173.53,58.907,0.25325,3,3,0,5.246639999999999,landfill gas
1336,cats_2079,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
1336,cats_2080,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
1336,cats_2081,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
1336,cats_2082,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
1336,cats_2083,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
1336,cats_2084,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
1336,cats_2085,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
1336,cats_2086,no_capacity_factor,173.53,58.907,0.25325,0.8,0.8,0,5.246639999999999,landfill gas
910,cats_2087,no_capacity_factor,173.53,58.907,0.25325,3,3,0,5.246639999999999,landfill gas
910,cats_2088,no_capacity_factor,173.53,58.907,0.25325,3,3,0,5.246639999999999,landfill gas
910,cats_2089,no_capacity_factor,173.53,58.907,0.25325,3,3,0,5.246639999999999,landfill gas
1822,cats_2090,no_capacity_factor,173.53,58.907,0.25325,1,1,0,5.246639999999999,landfill gas
1822,cats_2091,no_capacity_factor,173.53,58.907,0.25325,1,1,0,5.246639999999999,landfill gas
1822,cats_2092,no_capacity_factor,173.53,58.907,0.25325,1,1,0,5.246639999999999,landfill gas
1199,cats_2093,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
1199,cats_2094,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
1199,cats_2095,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
1199,cats_2096,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
1199,cats_2097,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
1199,cats_2098,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
8148,cats_2099,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
8148,cats_2100,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
2212,cats_2101,no_capacity_factor,173.53,58.907,0.25325,4.6,4.6,0,5.246639999999999,landfill gas
2212,cats_2102,no_capacity_factor,173.53,58.907,0.25325,4.6,4.6,0,5.246639999999999,landfill gas
1832,cats_2103,no_capacity_factor,173.53,58.907,0.25325,1.1,1.1,0,5.246639999999999,landfill gas
1213,cats_2104,no_capacity_factor,173.53,58.907,0.25325,1.4,1.4,0,5.246639999999999,landfill gas
468,cats_2105,no_capacity_factor,173.53,58.907,0.25325,1.1,1.1,0,5.246639999999999,landfill gas
468,cats_2106,no_capacity_factor,173.53,58.907,0.25325,1.1,1.1,0,5.246639999999999,landfill gas
1884,cats_2107,no_capacity_factor,173.53,58.907,0.25325,1.9,1.9,0,5.246639999999999,landfill gas
1884,cats_2108,no_capacity_factor,173.53,58.907,0.25325,1.6,1.6,0,5.246639999999999,landfill gas
461,cats_2109,no_capacity_factor,173.53,58.907,0.25325,4.6,4.6,0,5.246639999999999,landfill gas
461,cats_2110,no_capacity_factor,173.53,58.907,0.25325,4.6,4.6,0,5.246639999999999,landfill gas
